"country","city","district","latam","date","days_since_o","chilean_pop_country","population_city","diaspora_mob","organiser","language","spanish","spanish2","eyes_covered","flag_chile","flag_mapuche","18-O_signs","modified","pacos","carabineros_anthem","squat","pointing_fingers","similarity_index","newseng","newssp","source","second source","population"
"USA","Philadelphia","Pensilvania",0,"2019/12/09 00:00:00",19,138969,11027000,0,2,"English",0,"0","1","0","0","0","1",NA,NA,"1","1",0.25,"23","38","https://twitter.com/radiosoniderx/status/1200766417731309570?s=20",NA,328329953
"USA","Portland","Oregon",0,"2019/12/10 00:00:00",33,138969,83029,1,3,"Spanish",1,"1","1","0","0","0","1","1","1","1","1",1,"0","0","https://www.facebook.com/events/566666047239560/",NA,328329953
"USA","San Fransisco","California",0,"2019/12/10 00:00:00",20,138969,143978,1,1,"Spanish",1,"1","1","1","0","0","1","1","1","1","1",1,"35","22","https://www.youtube.com/watch?v=uWe8ZAt1OmM","https://www.elmostrador.cl/braga/2019/12/10/nada-las-detiene-mujeres-replican-bajo-la-lluvia-intervencion-un-violador-en-tu-camino-en-san-francisco/",328329953
"USA","Santa Barbara UCSB",NA,0,"2019/12/06 00:00:00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=XqDZrp3dcoY",NA,328329953
"USA","Seattle","Washington",0,"2019/12/01 00:00:00",11,138969,172044,1,1,"Spanish",1,"1","1","0","0","0","1","1","1","1","1",1,"25","0","https://twitter.com/beatroz/status/1201315424001871872?s=20",NA,328329953
"USA","Washington DC2","Washington",0,"2020/01/18 00:00:00",59,138969,705749,0,3,"Spanish",1,"1","1","0","0","0","1","1","0","1","1",0.75,"37","0","https://twitter.com/sarahsophief/status/1218629975366164480",NA,328329953
"USA","Washinton DC","Washington",0,"2019/12/15 00:00:00",25,138969,705749,0,1,"Spanish",1,"1","1","1","1","0","1",NA,NA,"1","1",0.5,"0","0","https://twitter.com/mlegrain/status/1206317876589842435",NA,328329953
"Venezuela","Caracas",NA,1,"2019/12/06 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/entintavioleta/status/1203121217743536129",NA,NA
"Yemen","Sana'a",".",0,"2019/12/20 00:00:00",30,0,186665,0,2,"Arabic",0,"0","0","0","0","0","0",NA,NA,NA,"1",0,"0","0","https://twitter.com/BelqeesRights/status/1208061908206661639",NA,NA
NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Chihuahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Imola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/photo.php?fbid=2450854821692517&id=100003040706569&set=gm.867108230390637&source=44&paipv=0&eav=AfbrfrgT98SpkgaPH5MJL4zbBkVKo-5OLrG97R33DeHzkkgP6b-7JWKEhnzJEFMD_J4&_rdr",NA,NA
NA,"Istanbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Veracruz",NA,NA,"2019/12/08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=1010410409319948",NA,NA
